Unnamed: 0,realSum,room_type,room_shared,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,attr_index_norm,rest_index,rest_index_norm,lng,lat,weekends,city,geometry,index_right,gml_id,Gemeinde_name,Gemeinde_schluessel,Land_name,Land_schluessel,Schluessel_gesamt
20076,158.5365853658537,Entire home/apt,0,0,2,0,0,1,8,86,1,0.850966151014009,0.5894563477576409,409.69354035719,13.51303169425029,806.4626225584502,45.32533225358816,-9.13,38.711,1,Lisbon,POINT (-9.13 38.711),,,,,,,
20077,242.7298311444653,Entire home/apt,0,0,5,0,0,1,9,86,1,0.8509686547431655,0.5894553463637824,409.6928458097016,13.51300878580459,806.4625384841437,45.32532752838978,-9.13,38.711,1,Lisbon,POINT (-9.13 38.711),,,,,,,
20079,314.7279549718574,Entire home/apt,0,0,3,1,0,0,9,96,1,0.8509647337787036,0.5894591563734187,409.6922780918372,13.51299006061432,806.4623611789954,45.32531756337152,-9.13,38.711,1,Lisbon,POINT (-9.13 38.711),,,,,,,
20080,360.9287054409006,Entire home/apt,0,0,2,1,1,0,10,100,1,6.017873728244809,0.6542883713899105,57.80955016898684,1.906747865692001,122.1670790000662,6.866112937214308,-9.15407,38.76541,1,Lisbon,POINT (-9.15407 38.76541),,,,,,,
20081,410.6472795497186,Entire home/apt,0,0,4,0,0,1,9,91,2,4.811028998241207,3.908213202151453,105.7112606963128,3.486702804694003,155.2881087533164,8.727602405113656,-9.19253,38.69966,1,Lisbon,POINT (-9.19253 38.69966),,,,,,,
20082,157.1294559099437,Private room,0,1,2,0,0,1,7,73,1,2.087155889025472,0.1536810761460382,123.7106221794046,4.080380561939655,387.7741703118057,21.79393392465404,-9.148,38.73,1,Lisbon,POINT (-9.148 38.73),,,,,,,
20083,208.2551594746717,Entire home/apt,0,0,2,1,1,0,10,98,0,1.585696339086812,0.4722413190117538,144.6539496318852,4.771159936693022,474.0418837566112,26.64240757398272,-9.14535,38.72594,1,Lisbon,POINT (-9.14535 38.72594),,,,,,,
20084,262.6641651031895,Entire home/apt,0,0,4,0,0,1,10,97,2,2.093023495226058,0.1004256702618648,123.1417930224876,4.061618717612473,381.8382500877299,21.46031950922894,-9.1473,38.73025,1,Lisbon,POINT (-9.1473 38.73025),,,,,,,
20085,193.2457786116322,Entire home/apt,0,0,5,0,1,0,7,74,2,0.6224431319333062,0.5948145113201402,332.8030832550054,10.97693316826098,941.4528528822268,52.91214020880757,-9.14673,38.71165,1,Lisbon,POINT (-9.14673 38.71165),,,,,,,
20086,146.8105065666041,Private room,0,1,2,1,0,1,10,98,1,0.409266359205174,0.351258310089553,367.9986140892651,12.13779678169424,1480.039218226041,83.18211834991047,-9.144,38.711,1,Lisbon,POINT (-9.144 38.711),,,,,,,
20087,215.0562851782364,Private room,0,1,2,0,0,1,9,93,1,0.2920184417580829,0.3156208446497359,498.1778248813964,16.43153253313636,1532.511486739079,86.13119861466953,-9.14298,38.71218,1,Lisbon,POINT (-9.14298 38.71218),,,,,,,
20088,402.4390243902439,Entire home/apt,0,0,2,1,0,1,10,99,1,0.0512939307138854,0.1560894420563671,499.5869650737239,16.47801058124999,1287.57832506034,72.36530714930768,-9.1399,38.71196,1,Lisbon,POINT (-9.1399 38.71196),,,,,,,
20089,204.7373358348968,Entire home/apt,0,0,2,0,0,0,10,91,1,0.6332072720003343,0.5521848474770139,445.4630551903646,14.69282717554402,905.5816642688702,50.89608453957701,-9.14691,38.71254,1,Lisbon,POINT (-9.14691 38.71254),,,,,,,
20090,227.7204502814259,Entire home/apt,0,0,5,0,1,0,10,90,2,2.706806968749391,1.067396648166906,102.923744925187,3.394761425948794,257.7739951954832,14.48758026937983,-9.167,38.724,1,Lisbon,POINT (-9.167 38.724),,,,,,,
20091,170.0281425891182,Private room,0,1,2,0,1,0,8,89,1,0.6638642327927419,0.556426556858628,382.5048498401258,12.61625983799419,857.175665819451,48.17553940652891,-9.14723,38.71295,1,Lisbon,POINT (-9.14723 38.71295),,,,,,,
20092,335.3658536585366,Entire home/apt,0,0,4,0,0,1,10,100,1,0.3821594742369331,0.3829149772663861,395.9778649127247,13.06064390012612,1613.695503936518,90.69395508995582,-9.144,38.712,1,Lisbon,POINT (-9.144 38.712),,,,,,,
20093,300.656660412758,Entire home/apt,0,0,2,0,0,1,10,98,1,0.3821459857924446,0.3829061030557122,395.9858742743744,13.06090807504509,1613.720246402951,90.6953456820062,-9.144,38.712,1,Lisbon,POINT (-9.144 38.712),,,,,,,
20094,320.3564727954972,Entire home/apt,0,0,4,0,0,0,9,95,2,0.4812644997992204,0.4695999859260823,369.9142284957611,12.20098000436935,1345.146755664204,75.60080520148017,-9.14513,38.71188,1,Lisbon,POINT (-9.14513 38.71188),,,,,,,
20095,161.8198874296435,Private room,0,1,3,0,0,0,9,83,1,0.4985216713902106,0.3048988824655005,351.7508891670723,11.60189372195444,1107.67792583191,62.25442892693754,-9.14479,38.71433,1,Lisbon,POINT (-9.14479 38.71433),,,,,,,
20096,177.0637898686679,Entire home/apt,0,0,2,0,0,1,10,90,1,2.299602325364312,0.801446349149526,112.8162302184205,3.72104791605509,314.2931056669725,17.66410375495753,-9.16487,38.71857,1,Lisbon,POINT (-9.16487 38.71857),,,,,,,
20097,335.3658536585366,Entire home/apt,0,0,6,1,0,0,10,97,2,0.4093342097141852,0.3489380989484601,367.6697552256865,12.12694994177922,1462.679877783045,82.20647750646278,-9.14398,38.71096,1,Lisbon,POINT (-9.14398 38.71096),,,,,,,
20098,234.7560975609756,Private room,0,1,2,0,0,1,10,100,1,0.0433371076753194,0.1928510328835284,533.4659415185515,17.5954499288867,1268.073591169135,71.26908952011112,-9.14012,38.7123,1,Lisbon,POINT (-9.14012 38.7123),,,,,,,
20099,115.6191369606004,Private room,0,1,2,1,1,0,10,96,1,2.355197412942327,0.6550455763900033,120.5917930369228,3.977511385592466,319.649476281154,17.96514594956158,-9.15765,38.72822,1,Lisbon,POINT (-9.15765 38.72822),,,,,,,
20100,282.1294559099437,Entire home/apt,0,0,4,0,0,1,8,90,0,0.4774131473115205,0.4423459043037381,390.4274197509226,12.87757208180251,1369.326313105441,76.95976027777616,-9.14512,38.71229,1,Lisbon,POINT (-9.14512 38.71229),,,,,,,
20101,348.264540337711,Entire home/apt,0,0,4,0,0,1,10,91,2,1.613633679187411,0.0472365097377567,143.0953014544358,4.719750626690973,467.1904991311937,26.2573416380575,-9.15532,38.72014,1,Lisbon,POINT (-9.15532 38.72014),,,,,,,
20102,252.3452157598499,Entire home/apt,0,0,5,0,0,1,9,85,2,0.4768087384737732,0.4206056967124625,342.3334846362305,11.29127694778736,1561.899318304383,87.7828724711517,-9.14481,38.71096,1,Lisbon,POINT (-9.14481 38.71096),,,,,,,
20103,274.155722326454,Entire home/apt,0,0,4,0,0,1,10,95,2,0.4954977413943087,0.4383087706838696,337.8705636038397,11.1440752288951,1421.046015717099,79.86654434855342,-9.14502,38.71092,1,Lisbon,POINT (-9.14502 38.71092),,,,,,,
20104,242.7298311444653,Entire home/apt,0,0,2,1,0,0,10,95,1,2.443833222576798,0.8838081298779461,108.6029461626124,3.582080040375682,287.0822589271596,16.13478220317775,-9.166,38.72,1,Lisbon,POINT (-9.166 38.72),,,,,,,
20105,146.8105065666041,Private room,0,1,2,1,0,1,10,96,1,0.491046492014916,0.4375152621136856,340.3750232097719,11.226680490385,1365.538639877812,76.74688302505777,-9.145,38.711,1,Lisbon,POINT (-9.145 38.711),,,,,,,
20106,166.7448405253283,Private room,0,1,2,1,1,0,10,98,1,0.6631900996085494,0.5093154905248933,326.953951277713,10.78400968275986,859.0873873912547,48.28298321482775,-9.14704,38.71379,1,Lisbon,POINT (-9.14704 38.71379),,,,,,,
20107,158.5365853658537,Private room,0,1,2,0,0,0,10,92,1,0.4720601281461273,0.3844736208525159,400.5543553570809,13.21159150932958,1263.492441362537,71.01161678513324,-9.145,38.713,1,Lisbon,POINT (-9.145 38.713),,,,,,,
20108,215.0562851782364,Entire home/apt,0,0,4,0,0,1,10,90,1,2.143483966391894,0.6426104325739431,118.1247947773001,3.896141721714248,325.0097503340396,18.26640752774429,-9.16299,38.71855,1,Lisbon,POINT (-9.16299 38.71855),,,,,,,
20109,104.1275797373358,Private room,0,1,2,0,1,0,10,92,1,2.868250707749968,1.193231857964849,101.2506750083114,3.339578113090785,249.3310379412149,14.01306374245323,-9.1659,38.72801,1,Lisbon,POINT (-9.1659 38.72801),,,,,,,
20110,357.4108818011257,Entire home/apt,0,0,6,1,0,1,10,98,2,0.4720647007404214,0.3844643524952186,400.5529786410277,13.21154610073553,1263.448437346133,71.00914364303318,-9.145,38.713,1,Lisbon,POINT (-9.145 38.713),,,,,,,
20111,177.0637898686679,Private room,0,1,2,0,0,0,10,100,1,3.58086753903804,0.1841900768014011,83.91169414481412,2.767681866569147,200.555972647096,11.27177607665546,-9.1324,38.74414,1,Lisbon,POINT (-9.1324 38.74414),,,,,,,
20113,123.827392120075,Private room,0,1,2,1,0,1,10,96,1,0.4910438042578216,0.4375060914751999,340.3725133980252,11.22659770859242,1365.622595559293,76.75160155639608,-9.145,38.711,1,Lisbon,POINT (-9.145 38.711),,,,,,,
20114,220.6848030018762,Entire home/apt,0,0,2,0,0,1,9,86,1,0.5581957335622852,0.4582236744018155,613.0670891799733,20.22095588709558,1050.160437404073,59.02179395978551,-9.146,38.713,1,Lisbon,POINT (-9.146 38.713),,,,,,,
20115,202.6266416510319,Entire home/apt,0,0,2,0,1,0,9,87,1,0.425120801095728,0.4035097019924398,371.4494895066753,12.2516179291981,1583.79438403919,89.0134330717112,-9.14443,38.71164,1,Lisbon,POINT (-9.14443 38.71164),,,,,,,
20116,337.7110694183865,Entire home/apt,0,0,2,0,0,1,10,97,1,0.3821495964451815,0.3829245751724242,395.9872758410671,13.06095430329443,1613.628868437668,90.69020999868836,-9.144,38.712,1,Lisbon,POINT (-9.144 38.712),,,,,,,
20117,320.3564727954972,Entire home/apt,0,0,3,0,0,1,9,95,0,0.3585293487299308,0.3397804689405986,408.4451362678332,13.47185524804125,1597.379142050224,89.7769323997784,-9.14365,38.71165,1,Lisbon,POINT (-9.14365 38.71165),,,,,,,
20118,431.2851782363977,Entire home/apt,0,0,4,0,0,1,10,100,1,0.052239320643829,0.1602973880397294,522.1289738205778,17.22151968901559,1289.182769047314,72.4554811446767,-9.14,38.712,1,Lisbon,POINT (-9.14 38.712),,,,,,,
20119,174.484052532833,Private room,0,1,2,0,1,0,10,80,1,5.917481026285807,4.863619977212372,191.3508161082064,6.311375181889595,141.6136882439686,7.95906380750922,-9.20602,38.70064,1,Lisbon,POINT (-9.20602 38.70064),,,,,,,
20120,300.656660412758,Entire home/apt,0,0,2,0,0,1,9,96,1,0.382167028056157,0.382932099718667,395.9760580502732,13.06058430389829,1613.617420993529,90.6895666220525,-9.144,38.712,1,Lisbon,POINT (-9.144 38.712),,,,,,,
20121,327.1575984990619,Entire home/apt,0,0,4,0,0,0,10,60,2,2.280686836797693,0.8478077256944043,113.5419616891888,3.744984911394234,311.8386072128295,17.52615445037971,-9.16504,38.71748,1,Lisbon,POINT (-9.16504 38.71748),,,,,,,
20122,174.484052532833,Entire home/apt,0,0,4,1,0,1,10,96,1,4.701406798124033,0.7125601946982925,74.81898297730612,2.467774540507635,153.6531929153702,8.635715811130568,-9.177,38.743,1,Lisbon,POINT (-9.177 38.743),,,,,,,
20123,300.656660412758,Entire home/apt,0,0,2,0,0,1,10,98,1,0.2958534984451762,0.3061306503093145,512.3293529195445,16.89829617001197,1620.237095587141,91.06160984138268,-9.143,38.712,1,Lisbon,POINT (-9.143 38.712),,,,,,,
20124,173.545966228893,Entire home/apt,0,0,2,0,1,0,10,91,1,1.360652845084894,0.3261568711189646,160.048514951396,5.278923004913205,495.6644489094358,27.85765292114771,-9.15384,38.71751,1,Lisbon,POINT (-9.15384 38.71751),,,,,,,
20125,257.9737335834897,Entire home/apt,0,0,2,0,0,1,10,95,1,0.6259541334330815,0.4008858449684898,289.7197529287785,9.5559041530498,983.5980031751702,55.28080911728711,-9.146,38.715,1,Lisbon,POINT (-9.146 38.715),,,,,,,
20126,187.8517823639774,Entire home/apt,0,0,4,0,0,1,8,69,1,0.6234776513193021,0.5601294251074496,405.8130842525336,13.38504157196364,923.817905017866,51.92100949937544,-9.1468,38.71226,1,Lisbon,POINT (-9.1468 38.71226),,,,,,,
20127,436.2101313320825,Entire home/apt,0,0,6,1,0,0,10,100,2,2.525560642049333,0.970729278697714,106.338576101003,3.50739371658507,277.3881785161742,15.58994924597635,-9.167,38.72,1,Lisbon,POINT (-9.167 38.72),,,,,,,
